data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,data101,data102,data103,data104,data105,data106,data107,data108,data109,data110,data111,data112,data113,data114,data115,data116,data117,data118,data119,data120,data121,data122,data123,data124,data125,data126,data127,data128,data129,data130,data131,data132,data133,data134,data135,data136,data137,data138,data139,data140,data141,data142,data143,data144,data145,data146,data147,data148,data149,data150,data151,data152,data153,data154,data155,data156,data157,data158,data159,data160,data161,data162,data163,data164,data165,data166,data167,data168,data169,data170,data171,data172,data173,data174,data175,data176,data177,data178,data179,data180,data181,data182,data183,data184,data185,data186,data187,data188,data189,data190,data191,data192,data193,data194,data195,data196,data197,data198,data199,data200,Results
82,86,99,107,115,121,131,147,161,189,212,240,271,316,356,399,476,558,664,833,1002,1213,1505,1744,1991,2236,2549,2841,3118,3502,3808,4139,4589,5011,5449,5997,6406,6793,7136,7562,7926,8302,8805,9290,9778,10438,10992,11547,12214,12731,13195,13635,14184,14599,14997,15474,15831,16157,16529,16788,17010,17233,17411,17549,17693,17865,18039,18201,18404,18605,18796,19098,19342,19627,19916,20329,20663,21014,21469,21830,22199,22666,23058,23454,23971,24395,24817,25239,25761,26180,26594,27117,27538,27966,28505,28937,29372,29928,30371,30812,31233,31767,32159,32541,33028,33407,33759,34220,34552,34903,35228,35627,35929,36215,36549,36784,37016,37282,37480,37664,37879,38042,38178,38312,38465,38563,38667,38744,38786,38823,38857,38866,38863,38835,38810,38762,38706,38638,38538,38443,38297,38149,37988,37776,37588,37345,37025,36726,36399,36022,35495,35013,34469,33678,32928,32103,30956,29942,28848,27361,26075,24684,23209,21255,19603,17882,15645,13808,11969,9717,8119,6768,5603,4369,3540,2821,2098,1629,1216,772,515,313,132,52,31,16,9,22,3,5,0,0,0,0,0,0,0,0,0,0,g
57,101,118,134,152,143,170,183,195,224,239,259,278,321,363,393,455,528,632,798,971,1135,1374,1569,1784,2007,2318,2578,2869,3251,3583,3915,4392,4807,5265,5821,6250,6646,7015,7461,7816,8185,8657,9097,9574,10239,10784,11355,12004,12519,12983,13437,13977,14394,14803,15267,15620,15992,16375,16644,16875,17062,17243,17366,17480,17629,17755,17894,18083,18253,18442,18704,18936,19194,19474,19860,20190,20533,20998,21384,21749,22207,22600,22989,23504,23922,24335,24749,25280,25725,26138,26697,27133,27555,28077,28514,28990,29549,29971,30395,30818,31346,31765,32167,32664,33035,33402,33862,34215,34560,34907,35296,35595,35886,36234,36494,36733,37032,37243,37444,37675,37840,38014,38163,38331,38452,38544,38640,38734,38769,38812,38835,38828,38840,38812,38775,38733,38643,38555,38461,38319,38183,38039,37820,37632,37417,37097,36811,36478,36106,35570,35071,34514,33715,32990,32178,31053,30051,28946,27462,26177,24776,23276,21298,19626,17892,15641,13830,11992,9787,8168,6825,5657,4414,3576,2836,2106,1618,1203,772,508,305,123,56,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
86,83,95,107,114,120,120,119,134,146,155,165,173,206,231,249,281,318,377,493,613,759,966,1143,1326,1519,1792,2030,2292,2647,2952,3267,3686,4051,4462,5027,5484,5933,6336,6830,7209,7542,7958,8324,8746,9323,9822,10351,11015,11554,12053,12529,13116,13579,14005,14523,14906,15277,15741,16055,16346,16597,16853,17014,17145,17279,17380,17505,17652,17801,17960,18184,18391,18620,18884,19226,19545,19863,20316,20678,21041,21504,21886,22262,22759,23171,23589,24019,24577,25010,25459,25984,26405,26834,27373,27816,28253,28811,29257,29708,30160,30717,31150,31573,32093,32499,32896,33376,33748,34112,34469,34914,35257,35586,35984,36267,36521,36873,37100,37322,37574,37753,37929,38086,38294,38426,38550,38677,38749,38808,38888,38922,38922,38939,38917,38882,38841,38773,38699,38598,38449,38311,38155,37933,37734,37505,37182,36877,36533,36147,35592,35095,34510,33697,32940,32094,30922,29894,28773,27268,25944,24519,23033,21013,19313,17551,15262,13393,11523,9266,7738,6441,5319,4131,3319,2625,1917,1454,1052,644,388,198,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
120,128,139,140,154,164,159,163,169,177,190,210,227,261,286,317,371,438,529,680,833,1007,1241,1442,1650,1883,2184,2469,2765,3136,3466,3807,4258,4670,5133,5691,6133,6554,6942,7383,7724,8083,8563,8977,9471,10097,10640,11178,11827,12323,12786,13237,13767,14181,14608,15087,15449,15788,16178,16469,16718,16929,17152,17316,17471,17673,17840,18028,18274,18470,18695,18995,19254,19529,19802,20179,20527,20882,21336,21675,22040,22481,22851,23237,23729,24136,24545,24956,25490,25910,26330,26852,27271,27693,28227,28663,29104,29651,30077,30500,30921,31439,31848,32256,32734,33121,33472,33902,34250,34586,34906,35289,35573,35856,36212,36443,36691,36974,37195,37406,37619,37775,37926,38058,38246,38360,38446,38543,38602,38650,38690,38702,38704,38706,38674,38636,38589,38506,38413,38306,38153,38022,37884,37680,37489,37272,36955,36652,36369,35976,35449,34934,34382,33603,32883,32052,30909,29919,28837,27362,26073,24693,23235,21292,19662,17956,15751,13940,12125,9916,8286,6910,5726,4474,3629,2896,2138,1641,1221,802,538,334,147,66,28,24,10,0,1,1,2,0,0,0,0,0,0,0,0,0,g
74,72,71,76,80,84,90,100,104,113,122,129,141,161,179,202,231,263,308,399,529,676,871,1055,1228,1414,1676,1894,2154,2478,2757,3057,3456,3811,4166,4669,5107,5545,5963,6453,6820,7164,7625,7957,8328,8867,9359,9876,10543,11076,11584,12085,12682,13150,13594,14142,14529,14903,15345,15679,15987,16259,16538,16714,16860,17008,17111,17223,17357,17498,17642,17847,18051,18274,18498,18841,19117,19418,19837,20191,20565,21034,21415,21800,22299,22711,23131,23558,24102,24542,24974,25523,25959,26399,26944,27384,27843,28420,28886,29351,29822,30390,30826,31259,31783,32192,32585,33060,33439,33833,34179,34624,34949,35256,35634,35909,36188,36498,36729,36973,37230,37423,37599,37761,37948,38084,38210,38336,38428,38494,38571,38602,38625,38625,38609,38585,38581,38510,38455,38372,38255,38115,37955,37735,37549,37317,37010,36708,36375,36009,35462,34957,34398,33586,32837,32002,30842,29829,28727,27220,25904,24488,22977,20974,19291,17545,15283,13444,11620,9406,7854,6536,5397,4215,3424,2724,2023,1551,1140,726,473,275,117,40,21,33,14,28,19,0,8,0,9,0,0,0,0,0,0,0,g
25,38,47,61,69,78,109,131,148,168,172,198,200,234,245,260,296,322,358,446,548,697,871,1030,1192,1367,1626,1838,2099,2429,2713,3031,3420,3756,4124,4642,5073,5519,5954,6466,6853,7225,7667,8019,8414,8938,9414,9925,10606,11129,11646,12166,12768,13241,13699,14205,14595,14969,15396,15712,16004,16282,16572,16736,16871,17009,17103,17205,17337,17460,17604,17814,18001,18209,18440,18750,19015,19310,19713,20056,20417,20869,21236,21614,22121,22534,22943,23393,23918,24347,24793,25360,25805,26258,26825,27277,27728,28317,28779,29234,29703,30259,30739,31171,31716,32136,32544,33045,33434,33815,34188,34642,34987,35324,35710,36011,36293,36632,36892,37147,37417,37614,37805,37986,38170,38327,38448,38587,38690,38770,38853,38895,38925,38918,38901,38886,38853,38806,38731,38638,38499,38374,38222,38002,37802,37574,37255,36963,36633,36258,35718,35212,34636,33808,33051,32203,31020,29983,28861,27651,26016,24593,23075,21041,19334,17562,15291,13414,11578,9326,7792,6490,5360,4180,3386,2674,1957,1490,1116,695,435,268,101,30,15,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,g
47,57,67,95,109,126,133,157,165,214,219,253,268,288,316,347,408,466,527,658,783,940,1168,1361,1563,1774,2055,2301,2573,2937,3242,3560,3989,4374,4798,5369,5825,6258,6652,7098,7458,7809,8271,8663,9100,9709,10233,10781,11447,11974,12454,12932,13476,13902,14305,14811,15164,15502,15896,16205,16446,16652,16856,16985,17088,17243,17360,17492,17707,17887,18074,18350,18591,18856,19140,19536,19878,20244,20712,21096,21494,21969,22361,22756,23301,23723,24174,24595,25138,25574,26006,26548,26977,27421,27955,28387,28850,29393,29833,30271,30701,31226,31646,32055,32549,32931,33307,33761,34109,34449,34787,35187,35492,35781,36128,36387,36637,36948,37169,37379,37600,37784,37934,38073,38246,38372,38465,38605,38661,38722,38757,38789,38783,38767,38738,38695,38657,38569,38491,38389,38234,38101,37944,37730,37529,37304,36975,36692,36366,36005,35473,34975,34426,33636,32917,32103,30986,29975,28898,27419,26140,24763,23276,21289,19624,17891,15633,13796,11924,9644,8077,6735,5579,4358,3519,2792,2046,1565,1153,721,449,243,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,g
97,103,97,100,102,111,150,166,171,210,221,243,271,310,361,406,461,529,611,764,908,1075,1327,1554,1777,2023,2329,2584,2854,3206,3510,3841,4293,4695,5130,5695,6134,6554,6925,7348,7707,8054,8556,9007,9491,10151,10696,11252,11951,12459,12933,13375,13892,14305,14704,15179,15547,15895,16286,16557,16789,16971,17137,17237,17334,17457,17572,17699,17874,18053,18243,18522,18750,19007,19287,19659,19984,20351,20793,21163,21516,21996,22379,22803,23315,23750,24184,24615,25171,25605,26042,26603,27035,27471,28022,28467,28919,29497,29931,30373,30806,31336,31743,32142,32626,33005,33370,33812,34167,34502,34836,35219,35521,35820,36144,36406,36640,36930,37134,37339,37559,37717,37856,38000,38166,38286,38380,38473,38525,38566,38599,38609,38610,38601,38578,38541,38493,38408,38316,38213,38058,37919,37763,37538,37340,37137,36821,36523,36198,35806,35255,34752,34216,33418,32691,31883,30723,29716,28645,27151,25875,24484,23010,21059,19412,17710,15483,13648,11796,9522,7961,6652,5505,4288,3477,2753,2025,1552,1142,710,450,247,76,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
54,63,68,76,88,119,150,158,169,191,205,219,234,267,294,317,363,423,499,627,755,916,1138,1329,1528,1735,2016,2258,2524,2882,3184,3502,3925,4301,4721,5281,5733,6167,6565,7014,7359,7697,8176,8588,9042,9685,10232,10767,11465,11987,12493,12969,13535,13968,14387,14901,15297,15671,16091,16408,16674,16928,17179,17342,17485,17661,17810,17967,18178,18352,18545,18791,19006,19240,19489,19843,20141,20461,20892,21236,21585,22024,22394,22807,23292,23716,24133,24538,25077,25496,25925,26479,26912,27339,27890,28332,28778,29335,29762,30203,30642,31171,31587,31997,32498,32892,33266,33727,34087,34432,34762,35161,35475,35769,36112,36370,36621,36917,37154,37364,37608,37790,37941,38095,38269,38365,38467,38566,38634,38676,38717,38743,38762,38740,38721,38681,38630,38547,38471,38373,38245,38112,37953,37739,37556,37331,37008,36703,36371,36002,35463,34977,34419,33620,32890,32066,30923,29924,28851,27361,26063,24656,23172,21193,19525,17784,15538,13695,11831,9565,8002,6672,5522,4298,3463,2748,2013,1536,1129,708,437,238,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
64,67,76,94,100,107,117,128,147,171,191,223,259,307,353,408,482,558,656,815,981,1178,1433,1664,1907,2152,2454,2715,2996,3381,3702,4063,4522,4948,5404,5984,6421,6825,7189,7617,7959,8331,8849,9305,9797,10442,10977,11520,12169,12651,13093,13506,13984,14361,14733,15177,15508,15819,16166,16406,16617,16794,16977,17120,17231,17393,17543,17709,17943,18137,18341,18668,18925,19196,19513,19904,20243,20619,21053,21411,21765,22226,22619,23025,23538,23959,24389,24798,25322,25752,26160,26702,27129,27564,28126,28596,29056,29615,30049,30480,30903,31428,31844,32249,32753,33148,33539,33994,34353,34691,35017,35411,35711,36038,36366,36627,36887,37161,37359,37555,37778,37942,38100,38240,38407,38523,38620,38716,38776,38822,38854,38860,38870,38856,38840,38803,38746,38675,38606,38498,38351,38225,38044,37807,37615,37399,37054,36759,36421,36035,35489,34997,34441,33652,32932,32108,30998,29979,28893,27404,26109,24725,23256,21289,19642,17935,15707,13878,12040,9800,8182,6826,5655,4415,3575,2845,2119,1631,1225,793,526,308,121,67,21,29,30,36,23,34,15,0,8,0,0,0,0,0,0,0,g
40,41,45,64,64,88,97,107,130,154,178,186,197,227,252,287,350,416,510,664,797,952,1118,1270,1435,1623,1899,2146,2413,2769,3075,3402,3844,4223,4625,5152,5580,5996,6387,6843,7182,7519,7979,8396,8858,9494,10008,10547,11205,11745,12249,12742,13329,13780,14200,14698,15066,15419,15826,16126,16385,16619,16871,17026,17188,17338,17460,17601,17799,17982,18187,18465,18710,18989,19266,19644,19976,20322,20775,21159,21539,22021,22420,22832,23353,23796,24232,24679,25221,25661,26127,26695,27149,27576,28132,28573,29024,29577,30036,30477,30898,31420,31831,32232,32720,33089,33451,33901,34245,34586,34912,35308,35607,35881,36209,36465,36710,36995,37207,37420,37659,37848,38001,38144,38293,38407,38514,38616,38676,38730,38791,38791,38785,38778,38740,38706,38656,38572,38505,38402,38257,38115,37957,37758,37557,37315,36996,36719,36380,36007,35479,34972,34409,33596,32848,32019,30872,29857,28747,27257,25947,24536,23033,21051,19370,17639,15390,13553,11711,9473,7918,6592,5464,4265,3444,2736,2011,1538,1125,710,448,248,80,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
42,57,70,83,103,105,110,121,150,168,196,222,229,273,294,327,393,461,531,671,823,981,1212,1380,1555,1754,2050,2307,2586,2956,3271,3597,4044,4455,4878,5423,5848,6270,6666,7129,7472,7809,8279,8698,9140,9751,10282,10826,11496,12007,12495,12966,13540,13971,14389,14876,15241,15585,15988,16281,16537,16756,16964,17095,17208,17341,17445,17558,17724,17874,18044,18287,18512,18755,19021,19391,19732,20092,20557,20936,21315,21800,22188,22614,23127,23553,23997,24449,25005,25450,25893,26469,26892,27349,27893,28325,28781,29339,29773,30215,30676,31192,31596,31998,32505,32876,33246,33707,34047,34409,34743,35140,35443,35735,36068,36322,36609,36881,37089,37296,37528,37708,37880,38026,38201,38311,38424,38527,38596,38669,38728,38737,38757,38747,38724,38688,38638,38544,38462,38359,38210,38072,37921,37700,37492,37263,36940,36645,36310,35937,35396,34904,34357,33607,32898,32102,30975,29987,28883,27722,26120,24747,23249,21273,19602,17864,15637,13783,11922,9631,8059,6718,5556,4340,3501,2801,2051,1573,1154,740,466,257,82,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
59,59,51,64,60,70,78,88,109,143,170,199,239,291,339,390,483,545,630,776,913,1082,1323,1537,1766,1985,2290,2530,2798,3169,3462,3773,4193,4576,4990,5556,6007,6435,6831,7291,7646,8000,8473,8890,9346,9970,10508,11059,11741,12257,12732,13172,13699,14100,14499,14973,15314,15667,16026,16312,16532,16724,16921,17044,17164,17310,17440,17589,17790,17972,18147,18432,18661,18920,19196,19600,19933,20286,20752,21131,21513,21994,22379,22783,23313,23759,24215,24655,25216,25651,26098,26650,27098,27543,28098,28543,29026,29568,30018,30453,30890,31429,31841,32243,32725,33124,33483,33933,34283,34626,34947,35342,35646,35935,36278,36534,36785,37079,37298,37504,37736,37906,38073,38223,38387,38508,38612,38712,38775,38834,38882,38915,38942,38935,38904,38873,38830,38745,38668,38570,38409,38267,38125,37902,37745,37508,37189,36892,36555,36187,35642,35147,34589,33785,33053,32233,31090,30078,28987,27490,26185,24780,23289,21305,19632,17897,15640,13790,11945,9723,8119,6775,5615,4403,3560,2829,2079,1610,1194,765,499,296,121,45,25,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,g
119,134,147,165,176,178,191,197,197,213,200,183,194,206,193,198,184,175,190,208,230,267,316,387,469,583,771,944,1127,1388,1636,1923,2327,2664,2998,3406,3747,4125,4538,5100,5557,6014,6572,7003,7423,7940,8380,8825,9444,9986,10540,11139,11863,12408,12939,13556,14004,14433,14938,15332,15681,16030,16436,16738,17019,17313,17517,17687,17913,18073,18249,18503,18716,18956,19202,19539,19814,20118,20490,20809,21162,21631,22019,22404,22890,23280,23680,24078,24583,24998,25457,26009,26479,26922,27496,27966,28392,28931,29382,29824,30296,30858,31294,31720,32244,32643,33038,33507,33872,34223,34565,34990,35313,35622,35976,36241,36483,36776,37004,37225,37485,37678,37853,38023,38217,38348,38460,38576,38660,38744,38815,38880,38911,38937,38912,38872,38840,38769,38703,38615,38492,38382,38251,38031,37832,37596,37263,36964,36628,36253,35715,35235,34685,33889,33132,32285,31118,30077,28955,27424,26103,24667,23142,21125,19405,17630,15326,13439,11533,9269,7742,6449,5340,4153,3341,2636,1933,1457,1067,662,407,211,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
68,81,82,106,122,131,151,153,152,159,167,156,158,169,187,223,302,385,476,588,673,763,898,1035,1199,1388,1659,1908,2184,2564,2889,3252,3694,4080,4491,5031,5469,5892,6379,6834,7226,7577,8031,8429,8854,9418,9896,10419,11102,11614,12109,12649,13239,13681,14111,14593,14957,15322,15730,16031,16315,16588,16837,16991,17121,17273,17395,17531,17712,17878,18063,18351,18561,18838,19090,19436,19747,20090,20519,20890,21258,21729,22119,22514,23017,23445,23872,24304,24847,25287,25726,26281,26714,27146,27687,28123,28567,29128,29576,30024,30460,31000,31423,31828,32326,32712,33087,33547,33938,34307,34663,35048,35340,35644,35982,36227,36481,36786,37042,37252,37461,37656,37792,37966,38110,38234,38314,38414,38498,38565,38615,38629,38635,38614,38586,38556,38508,38428,38360,38267,38132,37998,37841,37614,37406,37185,36869,36581,36276,35897,35368,34878,34312,33501,32783,31952,30800,29790,28711,27206,25894,24497,22988,21007,19345,17593,15335,13489,11629,9370,7835,6523,5390,4192,3376,2675,1956,1494,1093,675,410,219,54,0,0,0,7,23,10,28,6,11,0,31,21,0,12,31,32,31,b
171,186,201,224,239,246,268,280,291,314,347,359,380,434,461,527,577,639,691,787,885,995,1169,1329,1549,1747,2083,2344,2636,3043,3378,3694,4114,4490,4887,5427,5874,6299,6732,7241,7650,8033,8513,8929,9382,10002,10529,11067,11734,12257,12763,13244,13811,14226,14613,15059,15395,15725,16109,16385,16626,16858,17101,17275,17446,17689,17849,18053,18311,18530,18782,19106,19399,19653,19951,20329,20654,21001,21446,21808,22165,22607,22967,23318,23792,24184,24560,24927,25427,25816,26218,26713,27108,27501,27990,28402,28814,29329,29744,30149,30553,31070,31483,31849,32303,32678,33038,33479,33825,34151,34454,34844,35106,35376,35706,35957,36175,36440,36637,36824,37028,37172,37302,37422,37563,37660,37747,37843,37900,37945,37975,37986,37985,37959,37934,37894,37846,37782,37713,37632,37494,37367,37222,36990,36792,36565,36257,35970,35657,35297,34779,34293,33746,32979,32259,31467,30362,29373,28303,26851,25607,24241,22784,20847,19219,17519,15309,13489,11648,9397,7862,6551,5418,4224,3405,2698,1985,1551,1133,712,453,256,101,30,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,g
230,239,254,269,281,291,300,314,330,353,375,399,431,475,517,571,636,703,788,921,1048,1208,1446,1654,1906,2154,2490,2800,3103,3519,3826,4174,4639,5051,5475,6025,6448,6874,7278,7741,8122,8506,8997,9440,9925,10568,11100,11629,12278,12775,13264,13713,14231,14614,14983,15403,15723,16022,16362,16586,16783,16911,17064,17130,17205,17325,17428,17558,17758,17961,18147,18413,18654,18913,19193,19589,19938,20293,20750,21121,21491,21969,22352,22742,23244,23661,24083,24511,25039,25471,25894,26416,26845,27278,27825,28262,28707,29275,29732,30165,30614,31153,31568,31958,32441,32824,33217,33672,34019,34349,34674,35050,35351,35620,35964,36212,36440,36717,36924,37114,37326,37482,37631,37765,37926,38034,38141,38235,38305,38353,38386,38400,38412,38401,38382,38355,38306,38248,38179,38089,37936,37796,37651,37420,37222,36992,36685,36409,36073,35689,35143,34647,34088,33271,32537,31711,30557,29543,28445,26949,25647,24247,22748,20771,19101,17367,15117,13277,11439,9213,7701,6409,5290,4110,3308,2636,1939,1491,1108,708,441,259,108,42,34,27,22,37,16,4,1,0,0,0,0,0,0,0,0,0,g
37,41,41,48,73,76,98,112,132,167,179,208,237,267,282,319,396,445,556,708,858,1016,1222,1407,1601,1819,2120,2384,2667,3031,3339,3658,4093,4466,4860,5376,5795,6216,6618,7101,7480,7852,8316,8744,9181,9794,10315,10839,11476,12004,12499,12986,13553,13985,14401,14882,15224,15539,15932,16206,16457,16671,16889,17028,17139,17268,17368,17483,17644,17789,17954,18215,18432,18669,18925,19279,19591,19922,20363,20735,21130,21612,22019,22429,22954,23401,23853,24306,24901,25354,25810,26383,26845,27291,27898,28337,28789,29354,29804,30256,30704,31247,31669,32078,32586,32975,33356,33821,34185,34531,34871,35268,35573,35863,36200,36456,36704,37011,37235,37447,37681,37843,37992,38125,38291,38406,38508,38616,38685,38749,38804,38825,38825,38815,38776,38730,38689,38603,38526,38413,38272,38157,37992,37760,37561,37331,37017,36720,36390,36015,35474,34979,34417,33610,32881,32053,30909,29894,28813,27323,26033,24641,23145,21185,19515,17806,15556,13716,11897,9678,8079,6749,5594,4358,3529,2802,2058,1574,1163,740,471,263,94,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
65,87,120,145,137,149,150,149,160,172,191,222,249,299,322,339,389,454,525,658,796,951,1172,1364,1567,1782,2080,2356,2642,3008,3314,3634,4074,4463,4873,5408,5838,6254,6658,7134,7510,7882,8332,8732,9172,9801,10364,10888,11577,12091,12590,13075,13663,14104,14532,15033,15401,15753,16158,16451,16708,16924,17144,17286,17415,17570,17696,17834,18026,18198,18388,18648,18881,19133,19410,19797,20145,20507,20974,21339,21758,22212,22607,22994,23502,23911,24340,24771,25297,25733,26184,26709,27155,27580,28096,28518,28952,29477,29907,30332,30748,31286,31685,32071,32556,32915,33267,33703,34034,34358,34674,35060,35354,35634,35976,36245,36468,36740,36959,37173,37386,37541,37701,37840,38008,38109,38213,38312,38396,38450,38484,38493,38498,38473,38446,38412,38365,38279,38191,38094,37948,37816,37666,37451,37258,37034,36719,36433,36110,35736,35203,34713,34163,33400,32684,31884,30760,29762,28692,27223,25947,24570,23092,21148,19519,17813,15597,13789,11965,9741,8134,6793,5619,4386,3550,2833,2098,1614,1200,766,507,295,122,42,6,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,g
88,84,86,92,102,104,119,120,135,160,189,221,241,294,308,334,398,470,569,745,905,1069,1304,1493,1710,1931,2236,2502,2791,3170,3485,3836,4323,4741,5179,5740,6171,6562,6920,7365,7697,8054,8548,8984,9463,10134,10663,11207,11865,12368,12857,13317,13881,14318,14735,15229,15602,15950,16356,16641,16892,17109,17335,17491,17649,17853,18024,18217,18466,18688,18926,19224,19534,19797,20099,20492,20849,21198,21665,22032,22391,22860,23228,23616,24115,24536,24953,25368,25881,26295,26710,27225,27661,28072,28606,29029,29450,29983,30442,30847,31254,31759,32139,32517,32981,33340,33700,34124,34453,34760,35066,35430,35715,35972,36271,36527,36738,37011,37199,37372,37562,37704,37840,37987,38102,38195,38277,38354,38405,38438,38459,38458,38453,38429,38400,38360,38304,38215,38114,38014,37866,37728,37571,37348,37157,36947,36647,36356,36009,35650,35104,34609,34048,33265,32524,31716,30588,29583,28498,27023,25732,24355,22865,20920,19272,17555,15340,13539,11754,9608,8024,6681,5529,4315,3487,2778,2040,1564,1165,749,486,282,112,63,34,28,13,2,8,0,11,0,0,0,0,0,0,0,0,0,g
76,74,78,100,101,114,121,144,145,164,192,210,226,254,269,292,333,387,442,544,657,803,1007,1194,1380,1565,1823,2050,2308,2659,2960,3265,3689,4032,4418,4952,5411,5865,6272,6746,7082,7428,7845,8206,8603,9156,9642,10178,10854,11382,11901,12389,12966,13410,13840,14355,14746,15114,15543,15854,16133,16373,16604,16745,16858,16980,17087,17199,17361,17527,17699,17943,18162,18381,18633,18964,19287,19606,20040,20399,20791,21252,21647,22044,22575,22991,23422,23878,24443,24887,25340,25932,26386,26817,27371,27809,28267,28837,29308,29739,30180,30733,31165,31586,32107,32504,32884,33348,33720,34103,34447,34870,35188,35503,35858,36144,36405,36703,36949,37163,37406,37602,37771,37929,38100,38226,38342,38452,38532,38601,38660,38685,38703,38702,38696,38673,38635,38572,38504,38418,38281,38152,38004,37794,37602,37381,37076,36811,36489,36092,35554,35043,34473,33659,32895,32066,30900,29874,28748,27236,25896,24451,22920,20892,19171,17401,15098,13220,11370,9125,7622,6341,5225,4051,3261,2580,1887,1430,1029,629,382,196,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
48,60,69,91,102,101,107,113,124,143,175,188,226,237,269,301,360,432,533,715,882,1030,1229,1403,1602,1817,2125,2384,2657,3026,3341,3671,4120,4507,4916,5446,5869,6269,6648,7088,7424,7761,8224,8649,9124,9770,10313,10881,11572,12128,12669,13201,13806,14284,14712,15228,15642,16013,16489,16804,17093,17351,17635,17804,17956,18128,18282,18442,18642,18827,19020,19305,19537,19771,20043,20377,20668,20976,21385,21730,22089,22517,22876,23262,23745,24138,24539,24955,25455,25884,26296,26806,27224,27655,28206,28631,29059,29630,30062,30498,30918,31438,31855,32277,32761,33144,33522,33976,34329,34677,35007,35397,35689,35974,36313,36568,36813,37113,37331,37532,37762,37928,38086,38225,38403,38524,38622,38729,38810,38844,38896,38916,38921,38906,38888,38842,38781,38729,38663,38544,38405,38254,38092,37868,37674,37433,37118,36811,36472,36085,35543,35041,34464,33650,32910,32075,30915,29905,28802,27616,25991,24586,23090,21124,19441,17702,15458,13607,11764,9549,7980,6647,5510,4287,3469,2763,2035,1565,1157,728,468,259,94,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
273,291,304,320,318,317,323,327,337,328,359,362,405,429,478,510,572,641,729,871,1013,1177,1413,1630,1898,2171,2564,2882,3204,3612,3954,4308,4795,5218,5650,6222,6630,7039,7412,7865,8224,8616,9155,9631,10163,10842,11393,11946,12623,13161,13640,14086,14607,15001,15382,15850,16203,16543,16932,17207,17444,17642,17856,18019,18178,18408,18608,18820,19103,19342,19584,19897,20192,20471,20762,21156,21489,21816,22269,22601,22928,23347,23700,24067,24538,24933,25331,25716,26206,26610,27007,27511,27924,28335,28862,29292,29750,30288,30713,31154,31559,32060,32452,32846,33303,33669,34027,34455,34792,35108,35403,35752,36025,36300,36613,36845,37079,37347,37527,37732,37932,38080,38233,38349,38491,38586,38676,38759,38818,38852,38883,38894,38894,38881,38853,38818,38766,38669,38586,38481,38318,38179,38027,37810,37614,37390,37071,36774,36450,36083,35551,35069,34510,33722,32980,32179,31030,30023,28935,27447,26151,24792,23299,21344,19688,17951,15705,13881,12036,9760,8177,6815,5643,4412,3569,2840,2091,1609,1187,769,498,286,104,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
